source,source_sobel_si,sigma,seed,derived_seed,actual_luma_rms,qp,cu_count,mean_area,median_area,dominant_sizes
kodim10.png,74.26826721681805,30,20260813,11766240883732792195,29.669638267020268,32,3113,126.31416639897205,128.0,8x16:539; 16x8:488; 8x8:448; 4x16:289; 16x16:244; 16x4:238
kodim11.png,86.14149975992052,5,20260811,10707830273321977229,5.007869123038568,32,4464,88.08602150537635,64.0,8x4:774; 4x4:708; 4x8:596; 16x4:482; 8x8:400; 16x8:347
kodim11.png,86.14149975992052,5,20260812,13100509462856888355,4.9983276113435195,32,4265,92.1960140679953,64.0,8x4:688; 4x8:651; 4x4:542; 16x4:441; 8x8:413; 16x8:322
kodim11.png,86.14149975992052,5,20260813,8055446370599864257,4.992070840936102,32,4246,92.60857277437589,64.0,8x4:679; 4x4:604; 4x8:557; 8x8:454; 16x4:441; 16x8:349
kodim11.png,86.14149975992052,15,20260811,10707830273321977229,14.815180582900055,32,4580,85.85502183406113,64.0,8x4:637; 8x8:615; 4x8:555; 16x8:489; 16x4:488; 4x4:428
kodim11.png,86.14149975992052,15,20260812,13100509462856888355,14.78521997798353,32,4288,91.70149253731343,64.0,8x8:574; 8x4:556; 16x4:530; 16x8:507; 4x8:496; 8x16:366
kodim11.png,86.14149975992052,15,20260813,8055446370599864257,14.759726210952072,32,4483,87.7126923934865,64.0,16x8:592; 8x8:580; 4x8:549; 8x4:547; 16x4:502; 4x16:391
kodim11.png,86.14149975992052,30,20260811,10707830273321977229,29.000613238986944,32,3445,114.14107402031931,64.0,16x8:551; 8x8:507; 8x16:458; 16x4:327; 4x16:300; 4x8:255
kodim11.png,86.14149975992052,30,20260812,13100509462856888355,28.948817940639977,32,3530,111.39263456090652,64.0,16x8:558; 8x8:514; 8x16:414; 4x16:344; 16x4:330; 4x8:320
kodim11.png,86.14149975992052,30,20260813,8055446370599864257,28.890621875070252,32,3366,116.81996434937611,64.0,16x8:587; 8x8:516; 8x16:388; 16x4:316; 4x16:276; 4x8:257
kodim12.png,70.56561774490432,5,20260811,4957608456796895934,4.950073971179596,32,2488,158.04501607717043,128.0,16x8:300; 8x8:268; 4x8:229; 32x4:227; 16x4:223; 8x4:217
kodim12.png,70.56561774490432,5,20260812,7305854176659034297,4.957899742509002,32,2461,159.7789516456725,64.0,16x8:286; 8x4:257; 8x8:254; 4x8:231; 16x4:227; 32x8:225
kodim12.png,70.56561774490432,5,20260813,3610363577041599076,4.951600876179255,32,2457,160.03907203907204,64.0,16x8:304; 8x8:268; 8x4:252; 16x4:216; 4x4:210; 4x8:205
kodim12.png,70.56561774490432,15,20260811,4957608456796895934,14.772610591970048,32,3580,109.83687150837989,64.0,16x8:663; 8x8:520; 8x16:409; 16x4:362; 8x4:298; 4x8:258
kodim12.png,70.56561774490432,15,20260812,7305854176659034297,14.79702813493225,32,3712,105.93103448275862,64.0,16x8:640; 8x8:500; 8x16:387; 16x4:385; 8x4:340; 4x8:339
kodim12.png,70.56561774490432,15,20260813,3610363577041599076,14.781027192042101,32,3678,106.91027732463296,64.0,16x8:624; 8x8:471; 16x4:447; 8x4:361; 8x16:350; 4x8:304
kodim12.png,70.56561774490432,30,20260811,4957608456796895934,29.104096514745407,32,3017,130.3334438183626,128.0,16x8:562; 8x8:431; 8x16:400; 16x4:290; 4x16:261; 16x16:230
kodim12.png,70.56561774490432,30,20260812,7305854176659034297,29.150164253552923,32,2990,131.51036789297657,128.0,16x8:497; 8x16:412; 8x8:396; 4x16:294; 16x4:270; 16x16:225
kodim12.png,70.56561774490432,30,20260813,3610363577041599076,29.10152217034398,32,3125,125.82912,128.0,16x8:500; 8x16:454; 8x8:364; 16x4:363; 4x16:326; 16x16:232
kodim13.png,120.74199594548327,5,20260811,16778357469825422811,4.965603838027857,32,6560,59.94146341463415,32.0,8x4:1617; 4x4:1150; 8x8:910; 4x8:788; 16x4:695; 16x8:589
kodim13.png,120.74199594548327,5,20260812,18233368855492441063,4.966378403732039,32,6628,59.32649366324683,32.0,8x4:1711; 4x4:1142; 8x8:928; 4x8:764; 16x4:731; 16x8:553
kodim13.png,120.74199594548327,5,20260813,8496713089554582828,4.960533530140264,32,6383,61.60363465455115,32.0,8x4:1595; 4x4:1068; 8x8:851; 4x8:715; 16x4:698; 16x8:603
kodim13.png,120.74199594548327,15,20260811,16778357469825422811,14.807916331748142,32,5780,68.03044982698962,64.0,8x4:1144; 8x8:918; 4x4:742; 16x8:677; 16x4:673; 4x8:669
kodim13.png,120.74199594548327,15,20260812,18233368855492441063,14.810775119881225,32,5817,67.59773078906653,64.0,8x4:1141; 8x8:1018; 4x4:768; 16x4:727; 16x8:661; 4x8:623
kodim13.png,120.74199594548327,15,20260813,8496713089554582828,14.789901470469129,32,5780,68.03044982698962,64.0,8x4:1127; 8x8:942; 16x4:759; 4x4:710; 16x8:643; 4x8:618
kodim13.png,120.74199594548327,30,20260811,16778357469825422811,29.113381181623296,32,4192,93.80152671755725,64.0,8x8:742; 16x8:692; 8x4:578; 16x4:489; 8x16:366; 4x8:325
kodim13.png,120.74199594548327,30,20260812,18233368855492441063,29.12056147163336,32,4452,88.3234501347709,64.0,8x8:733; 16x8:651; 8x4:623; 16x4:577; 4x8:376; 8x16:367
kodim13.png,120.74199594548327,30,20260813,8496713089554582828,29.05793709980276,32,4445,88.46254218222722,64.0,8x8:779; 16x8:680; 8x4:561; 16x4:476; 4x8:458; 8x16:402
kodim14.png,86.5443794422766,5,20260811,13041795183191476033,5.007967132704256,32,5928,66.33198380566802,32.0,8x4:1382; 4x4:1098; 8x8:770; 4x8:749; 16x4:620; 16x8:510
kodim14.png,86.5443794422766,5,20260812,4361580252946430831,4.994610743051892,32,6056,64.92998678996037,32.0,8x4:1440; 4x4:1116; 4x8:806; 8x8:781; 16x4:603; 16x8:529
kodim14.png,86.5443794422766,5,20260813,18042935283783908061,4.995446738630048,32,6049,65.00512481401884,32.0,8x4:1351; 4x4:1108; 4x8:789; 8x8:786; 16x4:672; 16x8:571
kodim14.png,86.5443794422766,15,20260811,13041795183191476033,14.88944301870924,32,5249,74.91255477233759,64.0,8x8:943; 8x4:849; 16x8:728; 16x4:684; 4x8:571; 4x4:560
kodim14.png,86.5443794422766,15,20260812,4361580252946430831,14.850522201039082,32,5281,74.45862526036736,64.0,8x8:959; 8x4:876; 16x8:730; 4x8:619; 4x4:602; 16x4:569
kodim14.png,86.5443794422766,15,20260813,18042935283783908061,14.848476666582126,32,5168,76.08668730650155,64.0,8x8:925; 8x4:852; 16x8:744; 4x8:594; 4x4:568; 16x4:551
kodim14.png,86.5443794422766,30,20260811,13041795183191476033,28.950389389028384,32,3938,99.85170137125445,64.0,8x8:734; 16x8:581; 16x4:454; 4x8:415; 8x16:389; 8x4:362
